,Warehouse id,Region,SKU id,date,sales,sales previous month,isHoli,isDiwali,isSankranti,isChristmas,isSummer,isWinter,month,time_idx
23749,Wh-3,WEST,SKU-323,2021-05-01,12,12.0,0,0,0,0,1,0,5,37
23750,Wh-3,WEST,SKU-324,2018-04-01,74,36.0,0,0,0,0,1,0,4,0
23751,Wh-3,WEST,SKU-324,2018-05-01,120,74.0,0,0,0,0,1,0,5,1
23752,Wh-3,WEST,SKU-324,2018-06-01,156,120.0,0,0,0,0,1,0,6,2
23753,Wh-3,WEST,SKU-324,2018-07-01,160,156.0,0,0,0,0,0,0,7,3
23754,Wh-3,WEST,SKU-324,2018-08-01,26,160.0,0,0,0,0,0,0,8,4
23755,Wh-3,WEST,SKU-324,2018-09-01,357,26.0,0,0,0,0,0,0,9,5
23756,Wh-3,WEST,SKU-324,2018-10-01,122,357.0,0,1,0,0,0,0,10,6
23757,Wh-3,WEST,SKU-324,2018-11-01,84,122.0,0,0,0,0,0,1,11,7
23758,Wh-3,WEST,SKU-324,2018-12-01,120,84.0,0,0,0,1,0,1,12,8
23759,Wh-3,WEST,SKU-324,2019-01-01,58,120.0,0,0,1,0,0,1,1,9
23760,Wh-3,WEST,SKU-324,2019-02-01,58,58.0,0,0,0,0,0,1,2,10
23761,Wh-3,WEST,SKU-324,2019-03-01,82,58.0,1,0,0,0,0,0,3,11
23762,Wh-3,WEST,SKU-324,2019-04-01,35,82.0,0,0,0,0,1,0,4,12
23763,Wh-3,WEST,SKU-324,2019-05-01,32,35.0,0,0,0,0,1,0,5,13
23764,Wh-3,WEST,SKU-324,2019-06-01,30,32.0,0,0,0,0,1,0,6,14
23765,Wh-3,WEST,SKU-324,2019-07-01,42,30.0,0,0,0,0,0,0,7,15
23766,Wh-3,WEST,SKU-324,2019-08-01,34,42.0,0,0,0,0,0,0,8,16
23767,Wh-3,WEST,SKU-324,2019-09-01,22,34.0,0,0,0,0,0,0,9,17
23768,Wh-3,WEST,SKU-324,2019-10-01,2,22.0,0,1,0,0,0,0,10,18
23769,Wh-3,WEST,SKU-324,2019-11-01,20,2.0,0,0,0,0,0,1,11,19
23770,Wh-3,WEST,SKU-324,2019-12-01,2,20.0,0,0,0,1,0,1,12,20
23771,Wh-3,WEST,SKU-324,2020-01-01,19,2.0,0,0,1,0,0,1,1,21
23772,Wh-3,WEST,SKU-324,2020-02-01,6,19.0,0,0,0,0,0,1,2,22
23773,Wh-3,WEST,SKU-324,2020-03-01,2,6.0,1,0,0,0,0,0,3,23
23774,Wh-3,WEST,SKU-324,2020-04-01,2,2.0,0,0,0,0,1,0,4,24
23775,Wh-3,WEST,SKU-324,2020-05-01,2,2.0,0,0,0,0,1,0,5,25
23776,Wh-3,WEST,SKU-324,2020-06-01,2,2.0,0,0,0,0,1,0,6,26
23777,Wh-3,WEST,SKU-324,2020-07-01,2,2.0,0,0,0,0,0,0,7,27
23778,Wh-3,WEST,SKU-324,2020-08-01,2,2.0,0,0,0,0,0,0,8,28
23779,Wh-3,WEST,SKU-324,2020-09-01,2,2.0,0,0,0,0,0,0,9,29
23780,Wh-3,WEST,SKU-324,2020-10-01,2,2.0,0,1,0,0,0,0,10,30
23781,Wh-3,WEST,SKU-324,2020-11-01,2,2.0,0,0,0,0,0,1,11,31
23782,Wh-3,WEST,SKU-324,2020-12-01,8,2.0,0,0,0,1,0,1,12,32
23783,Wh-3,WEST,SKU-324,2021-01-01,2,8.0,0,0,1,0,0,1,1,33
23784,Wh-3,WEST,SKU-324,2021-02-01,2,2.0,0,0,0,0,0,1,2,34
23785,Wh-3,WEST,SKU-324,2021-03-01,2,2.0,1,0,0,0,0,0,3,35
23786,Wh-3,WEST,SKU-324,2021-04-01,2,2.0,0,0,0,0,1,0,4,36
23787,Wh-3,WEST,SKU-324,2021-05-01,2,2.0,0,0,0,0,1,0,5,37
23788,Wh-3,WEST,SKU-325,2018-04-01,66,36.0,0,0,0,0,1,0,4,0
23789,Wh-3,WEST,SKU-325,2018-05-01,142,66.0,0,0,0,0,1,0,5,1
23790,Wh-3,WEST,SKU-325,2018-06-01,58,142.0,0,0,0,0,1,0,6,2
23791,Wh-3,WEST,SKU-325,2018-07-01,226,58.0,0,0,0,0,0,0,7,3
23792,Wh-3,WEST,SKU-325,2018-08-01,122,226.0,0,0,0,0,0,0,8,4
23793,Wh-3,WEST,SKU-325,2018-09-01,162,122.0,0,0,0,0,0,0,9,5
23794,Wh-3,WEST,SKU-325,2018-10-01,178,162.0,0,1,0,0,0,0,10,6
23795,Wh-3,WEST,SKU-325,2018-11-01,66,178.0,0,0,0,0,0,1,11,7
23796,Wh-3,WEST,SKU-325,2018-12-01,314,66.0,0,0,0,1,0,1,12,8
23797,Wh-3,WEST,SKU-325,2019-01-01,58,314.0,0,0,1,0,0,1,1,9
23798,Wh-3,WEST,SKU-325,2019-02-01,50,58.0,0,0,0,0,0,1,2,10
23799,Wh-3,WEST,SKU-325,2019-03-01,138,50.0,1,0,0,0,0,0,3,11
23800,Wh-3,WEST,SKU-325,2019-04-01,82,138.0,0,0,0,0,1,0,4,12
23801,Wh-3,WEST,SKU-325,2019-05-01,114,82.0,0,0,0,0,1,0,5,13
23802,Wh-3,WEST,SKU-325,2019-06-01,282,114.0,0,0,0,0,1,0,6,14
23803,Wh-3,WEST,SKU-325,2019-07-01,50,282.0,0,0,0,0,0,0,7,15
23804,Wh-3,WEST,SKU-325,2019-08-01,118,50.0,0,0,0,0,0,0,8,16
23805,Wh-3,WEST,SKU-325,2019-09-01,34,118.0,0,0,0,0,0,0,9,17
23806,Wh-3,WEST,SKU-325,2019-10-01,50,34.0,0,1,0,0,0,0,10,18
23807,Wh-3,WEST,SKU-325,2019-11-01,10,50.0,0,0,0,0,0,1,11,19
23808,Wh-3,WEST,SKU-325,2019-12-01,2,10.0,0,0,0,1,0,1,12,20
23809,Wh-3,WEST,SKU-325,2020-01-01,82,2.0,0,0,1,0,0,1,1,21
23810,Wh-3,WEST,SKU-325,2020-02-01,18,82.0,0,0,0,0,0,1,2,22
23811,Wh-3,WEST,SKU-325,2020-03-01,2,18.0,1,0,0,0,0,0,3,23
23812,Wh-3,WEST,SKU-325,2020-04-01,2,2.0,0,0,0,0,1,0,4,24
23813,Wh-3,WEST,SKU-325,2020-05-01,2,2.0,0,0,0,0,1,0,5,25
23814,Wh-3,WEST,SKU-325,2020-06-01,2,2.0,0,0,0,0,1,0,6,26
23815,Wh-3,WEST,SKU-325,2020-07-01,2,2.0,0,0,0,0,0,0,7,27
23816,Wh-3,WEST,SKU-325,2020-08-01,2,2.0,0,0,0,0,0,0,8,28
23817,Wh-3,WEST,SKU-325,2020-09-01,2,2.0,0,0,0,0,0,0,9,29
23818,Wh-3,WEST,SKU-325,2020-10-01,2,2.0,0,1,0,0,0,0,10,30
23819,Wh-3,WEST,SKU-325,2020-11-01,2,2.0,0,0,0,0,0,1,11,31
23820,Wh-3,WEST,SKU-325,2020-12-01,2,2.0,0,0,0,1,0,1,12,32
23821,Wh-3,WEST,SKU-325,2021-01-01,2,2.0,0,0,1,0,0,1,1,33
23822,Wh-3,WEST,SKU-325,2021-02-01,2,2.0,0,0,0,0,0,1,2,34
23823,Wh-3,WEST,SKU-325,2021-03-01,2,2.0,1,0,0,0,0,0,3,35
23824,Wh-3,WEST,SKU-325,2021-04-01,2,2.0,0,0,0,0,1,0,4,36
23825,Wh-3,WEST,SKU-325,2021-05-01,2,2.0,0,0,0,0,1,0,5,37
23826,Wh-3,WEST,SKU-326,2018-04-01,358,36.0,0,0,0,0,1,0,4,0
23827,Wh-3,WEST,SKU-326,2018-05-01,638,358.0,0,0,0,0,1,0,5,1
23828,Wh-3,WEST,SKU-326,2018-06-01,814,638.0,0,0,0,0,1,0,6,2
23829,Wh-3,WEST,SKU-326,2018-07-01,718,814.0,0,0,0,0,0,0,7,3
23830,Wh-3,WEST,SKU-326,2018-08-01,394,718.0,0,0,0,0,0,0,8,4
23831,Wh-3,WEST,SKU-326,2018-09-01,470,394.0,0,0,0,0,0,0,9,5
23832,Wh-3,WEST,SKU-326,2018-10-01,996,470.0,0,1,0,0,0,0,10,6
23833,Wh-3,WEST,SKU-326,2018-11-01,718,996.0,0,0,0,0,0,1,11,7
23834,Wh-3,WEST,SKU-326,2018-12-01,1290,718.0,0,0,0,1,0,1,12,8
23835,Wh-3,WEST,SKU-326,2019-01-01,534,1290.0,0,0,1,0,0,1,1,9
23836,Wh-3,WEST,SKU-326,2019-02-01,266,534.0,0,0,0,0,0,1,2,10
23837,Wh-3,WEST,SKU-326,2019-03-01,410,266.0,1,0,0,0,0,0,3,11
23838,Wh-3,WEST,SKU-326,2019-04-01,110,410.0,0,0,0,0,1,0,4,12
23839,Wh-3,WEST,SKU-326,2019-05-01,46,110.0,0,0,0,0,1,0,5,13
23840,Wh-3,WEST,SKU-326,2019-06-01,94,46.0,0,0,0,0,1,0,6,14
23841,Wh-3,WEST,SKU-326,2019-07-01,42,94.0,0,0,0,0,0,0,7,15
23842,Wh-3,WEST,SKU-326,2019-08-01,288,42.0,0,0,0,0,0,0,8,16
23843,Wh-3,WEST,SKU-326,2019-09-01,142,288.0,0,0,0,0,0,0,9,17
23844,Wh-3,WEST,SKU-326,2019-10-01,26,142.0,0,1,0,0,0,0,10,18
23845,Wh-3,WEST,SKU-326,2019-11-01,26,26.0,0,0,0,0,0,1,11,19
23846,Wh-3,WEST,SKU-326,2019-12-01,2,26.0,0,0,0,1,0,1,12,20
23847,Wh-3,WEST,SKU-326,2020-01-01,14,2.0,0,0,1,0,0,1,1,21
23848,Wh-3,WEST,SKU-326,2020-02-01,2,14.0,0,0,0,0,0,1,2,22
23849,Wh-3,WEST,SKU-326,2020-03-01,2,2.0,1,0,0,0,0,0,3,23
23850,Wh-3,WEST,SKU-326,2020-04-01,2,2.0,0,0,0,0,1,0,4,24
23851,Wh-3,WEST,SKU-326,2020-05-01,2,2.0,0,0,0,0,1,0,5,25
23852,Wh-3,WEST,SKU-326,2020-06-01,2,2.0,0,0,0,0,1,0,6,26
23853,Wh-3,WEST,SKU-326,2020-07-01,2,2.0,0,0,0,0,0,0,7,27
23854,Wh-3,WEST,SKU-326,2020-08-01,2,2.0,0,0,0,0,0,0,8,28
23855,Wh-3,WEST,SKU-326,2020-09-01,2,2.0,0,0,0,0,0,0,9,29
23856,Wh-3,WEST,SKU-326,2020-10-01,18,2.0,0,1,0,0,0,0,10,30
23857,Wh-3,WEST,SKU-326,2020-11-01,2,18.0,0,0,0,0,0,1,11,31
23858,Wh-3,WEST,SKU-326,2020-12-01,62,2.0,0,0,0,1,0,1,12,32
23859,Wh-3,WEST,SKU-326,2021-01-01,2,62.0,0,0,1,0,0,1,1,33
23860,Wh-3,WEST,SKU-326,2021-02-01,10,2.0,0,0,0,0,0,1,2,34
23861,Wh-3,WEST,SKU-326,2021-03-01,50,10.0,1,0,0,0,0,0,3,35
23862,Wh-3,WEST,SKU-326,2021-04-01,2,50.0,0,0,0,0,1,0,4,36
23863,Wh-3,WEST,SKU-326,2021-05-01,2,2.0,0,0,0,0,1,0,5,37
23864,Wh-3,WEST,SKU-327,2018-04-01,13,36.0,0,0,0,0,1,0,4,0
23865,Wh-3,WEST,SKU-327,2018-05-01,13,13.0,0,0,0,0,1,0,5,1
23866,Wh-3,WEST,SKU-327,2018-06-01,13,13.0,0,0,0,0,1,0,6,2
23867,Wh-3,WEST,SKU-327,2018-07-01,13,13.0,0,0,0,0,0,0,7,3
23868,Wh-3,WEST,SKU-327,2018-08-01,13,13.0,0,0,0,0,0,0,8,4
23869,Wh-3,WEST,SKU-327,2018-09-01,13,13.0,0,0,0,0,0,0,9,5
23870,Wh-3,WEST,SKU-327,2018-10-01,13,13.0,0,1,0,0,0,0,10,6
23871,Wh-3,WEST,SKU-327,2018-11-01,13,13.0,0,0,0,0,0,1,11,7
23872,Wh-3,WEST,SKU-327,2018-12-01,13,13.0,0,0,0,1,0,1,12,8
23873,Wh-3,WEST,SKU-327,2019-01-01,13,13.0,0,0,1,0,0,1,1,9
23874,Wh-3,WEST,SKU-327,2019-02-01,13,13.0,0,0,0,0,0,1,2,10
23875,Wh-3,WEST,SKU-327,2019-03-01,13,13.0,1,0,0,0,0,0,3,11
23876,Wh-3,WEST,SKU-327,2019-04-01,13,13.0,0,0,0,0,1,0,4,12
23877,Wh-3,WEST,SKU-327,2019-05-01,13,13.0,0,0,0,0,1,0,5,13
23878,Wh-3,WEST,SKU-327,2019-06-01,13,13.0,0,0,0,0,1,0,6,14
23879,Wh-3,WEST,SKU-327,2019-07-01,13,13.0,0,0,0,0,0,0,7,15
23880,Wh-3,WEST,SKU-327,2019-08-01,13,13.0,0,0,0,0,0,0,8,16
23881,Wh-3,WEST,SKU-327,2019-09-01,13,13.0,0,0,0,0,0,0,9,17
23882,Wh-3,WEST,SKU-327,2019-10-01,13,13.0,0,1,0,0,0,0,10,18
23883,Wh-3,WEST,SKU-327,2019-11-01,13,13.0,0,0,0,0,0,1,11,19
23884,Wh-3,WEST,SKU-327,2019-12-01,13,13.0,0,0,0,1,0,1,12,20
23885,Wh-3,WEST,SKU-327,2020-01-01,13,13.0,0,0,1,0,0,1,1,21
23886,Wh-3,WEST,SKU-327,2020-02-01,13,13.0,0,0,0,0,0,1,2,22
23887,Wh-3,WEST,SKU-327,2020-03-01,13,13.0,1,0,0,0,0,0,3,23
23888,Wh-3,WEST,SKU-327,2020-04-01,13,13.0,0,0,0,0,1,0,4,24
23889,Wh-3,WEST,SKU-327,2020-05-01,13,13.0,0,0,0,0,1,0,5,25
23890,Wh-3,WEST,SKU-327,2020-06-01,13,13.0,0,0,0,0,1,0,6,26
23891,Wh-3,WEST,SKU-327,2020-07-01,20,13.0,0,0,0,0,0,0,7,27
23892,Wh-3,WEST,SKU-327,2020-08-01,23,20.0,0,0,0,0,0,0,8,28
23893,Wh-3,WEST,SKU-327,2020-09-01,19,23.0,0,0,0,0,0,0,9,29
23894,Wh-3,WEST,SKU-327,2020-10-01,17,19.0,0,1,0,0,0,0,10,30
23895,Wh-3,WEST,SKU-327,2020-11-01,17,17.0,0,0,0,0,0,1,11,31
23896,Wh-3,WEST,SKU-327,2020-12-01,19,17.0,0,0,0,1,0,1,12,32
23897,Wh-3,WEST,SKU-327,2021-01-01,13,19.0,0,0,1,0,0,1,1,33
23898,Wh-3,WEST,SKU-327,2021-02-01,19,13.0,0,0,0,0,0,1,2,34
23899,Wh-3,WEST,SKU-327,2021-03-01,37,19.0,1,0,0,0,0,0,3,35
23900,Wh-3,WEST,SKU-327,2021-04-01,15,37.0,0,0,0,0,1,0,4,36
23901,Wh-3,WEST,SKU-327,2021-05-01,13,15.0,0,0,0,0,1,0,5,37
23902,Wh-3,WEST,SKU-328,2018-04-01,176,36.0,0,0,0,0,1,0,4,0
23903,Wh-3,WEST,SKU-328,2018-05-01,168,176.0,0,0,0,0,1,0,5,1
23904,Wh-3,WEST,SKU-328,2018-06-01,96,168.0,0,0,0,0,1,0,6,2
23905,Wh-3,WEST,SKU-328,2018-07-01,128,96.0,0,0,0,0,0,0,7,3
23906,Wh-3,WEST,SKU-328,2018-08-01,192,128.0,0,0,0,0,0,0,8,4
23907,Wh-3,WEST,SKU-328,2018-09-01,144,192.0,0,0,0,0,0,0,9,5
23908,Wh-3,WEST,SKU-328,2018-10-01,148,144.0,0,1,0,0,0,0,10,6
23909,Wh-3,WEST,SKU-328,2018-11-01,136,148.0,0,0,0,0,0,1,11,7
23910,Wh-3,WEST,SKU-328,2018-12-01,120,136.0,0,0,0,1,0,1,12,8
23911,Wh-3,WEST,SKU-328,2019-01-01,128,120.0,0,0,1,0,0,1,1,9
23912,Wh-3,WEST,SKU-328,2019-02-01,104,128.0,0,0,0,0,0,1,2,10
23913,Wh-3,WEST,SKU-328,2019-03-01,184,104.0,1,0,0,0,0,0,3,11
23914,Wh-3,WEST,SKU-328,2019-04-01,72,184.0,0,0,0,0,1,0,4,12
23915,Wh-3,WEST,SKU-328,2019-05-01,192,72.0,0,0,0,0,1,0,5,13
23916,Wh-3,WEST,SKU-328,2019-06-01,16,192.0,0,0,0,0,1,0,6,14
23917,Wh-3,WEST,SKU-328,2019-07-01,32,16.0,0,0,0,0,0,0,7,15
23918,Wh-3,WEST,SKU-328,2019-08-01,32,32.0,0,0,0,0,0,0,8,16
23919,Wh-3,WEST,SKU-328,2019-09-01,48,32.0,0,0,0,0,0,0,9,17
23920,Wh-3,WEST,SKU-328,2019-10-01,56,48.0,0,1,0,0,0,0,10,18
23921,Wh-3,WEST,SKU-328,2019-11-01,32,56.0,0,0,0,0,0,1,11,19
23922,Wh-3,WEST,SKU-328,2019-12-01,20,32.0,0,0,0,1,0,1,12,20
23923,Wh-3,WEST,SKU-328,2020-01-01,68,20.0,0,0,1,0,0,1,1,21
23924,Wh-3,WEST,SKU-328,2020-02-01,56,68.0,0,0,0,0,0,1,2,22
23925,Wh-3,WEST,SKU-328,2020-03-01,24,56.0,1,0,0,0,0,0,3,23
23926,Wh-3,WEST,SKU-328,2020-04-01,8,24.0,0,0,0,0,1,0,4,24
23927,Wh-3,WEST,SKU-328,2020-05-01,8,8.0,0,0,0,0,1,0,5,25
23928,Wh-3,WEST,SKU-328,2020-06-01,32,8.0,0,0,0,0,1,0,6,26
23929,Wh-3,WEST,SKU-328,2020-07-01,8,32.0,0,0,0,0,0,0,7,27
23930,Wh-3,WEST,SKU-328,2020-08-01,24,8.0,0,0,0,0,0,0,8,28
23931,Wh-3,WEST,SKU-328,2020-09-01,56,24.0,0,0,0,0,0,0,9,29
23932,Wh-3,WEST,SKU-328,2020-10-01,32,56.0,0,1,0,0,0,0,10,30
23933,Wh-3,WEST,SKU-328,2020-11-01,144,32.0,0,0,0,0,0,1,11,31
23934,Wh-3,WEST,SKU-328,2020-12-01,120,144.0,0,0,0,1,0,1,12,32
23935,Wh-3,WEST,SKU-328,2021-01-01,152,120.0,0,0,1,0,0,1,1,33
23936,Wh-3,WEST,SKU-328,2021-02-01,120,152.0,0,0,0,0,0,1,2,34
23937,Wh-3,WEST,SKU-328,2021-03-01,216,120.0,1,0,0,0,0,0,3,35
23938,Wh-3,WEST,SKU-328,2021-04-01,48,216.0,0,0,0,0,1,0,4,36
23939,Wh-3,WEST,SKU-328,2021-05-01,32,48.0,0,0,0,0,1,0,5,37
23940,Wh-3,WEST,SKU-33,2018-04-01,17,36.0,0,0,0,0,1,0,4,0
23941,Wh-3,WEST,SKU-33,2018-05-01,17,17.0,0,0,0,0,1,0,5,1
23942,Wh-3,WEST,SKU-33,2018-06-01,17,17.0,0,0,0,0,1,0,6,2
23943,Wh-3,WEST,SKU-33,2018-07-01,17,17.0,0,0,0,0,0,0,7,3
23944,Wh-3,WEST,SKU-33,2018-08-01,17,17.0,0,0,0,0,0,0,8,4
23945,Wh-3,WEST,SKU-33,2018-09-01,17,17.0,0,0,0,0,0,0,9,5
23946,Wh-3,WEST,SKU-33,2018-10-01,17,17.0,0,1,0,0,0,0,10,6
23947,Wh-3,WEST,SKU-33,2018-11-01,17,17.0,0,0,0,0,0,1,11,7
23948,Wh-3,WEST,SKU-33,2018-12-01,17,17.0,0,0,0,1,0,1,12,8
23949,Wh-3,WEST,SKU-33,2019-01-01,17,17.0,0,0,1,0,0,1,1,9
23950,Wh-3,WEST,SKU-33,2019-02-01,17,17.0,0,0,0,0,0,1,2,10
23951,Wh-3,WEST,SKU-33,2019-03-01,17,17.0,1,0,0,0,0,0,3,11
23952,Wh-3,WEST,SKU-33,2019-04-01,17,17.0,0,0,0,0,1,0,4,12
23953,Wh-3,WEST,SKU-33,2019-05-01,17,17.0,0,0,0,0,1,0,5,13
23954,Wh-3,WEST,SKU-33,2019-06-01,17,17.0,0,0,0,0,1,0,6,14
23955,Wh-3,WEST,SKU-33,2019-07-01,17,17.0,0,0,0,0,0,0,7,15
23956,Wh-3,WEST,SKU-33,2019-08-01,17,17.0,0,0,0,0,0,0,8,16
23957,Wh-3,WEST,SKU-33,2019-09-01,17,17.0,0,0,0,0,0,0,9,17
23958,Wh-3,WEST,SKU-33,2019-10-01,17,17.0,0,1,0,0,0,0,10,18
23959,Wh-3,WEST,SKU-33,2019-11-01,17,17.0,0,0,0,0,0,1,11,19
23960,Wh-3,WEST,SKU-33,2019-12-01,17,17.0,0,0,0,1,0,1,12,20
23961,Wh-3,WEST,SKU-33,2020-01-01,17,17.0,0,0,1,0,0,1,1,21
23962,Wh-3,WEST,SKU-33,2020-02-01,17,17.0,0,0,0,0,0,1,2,22
23963,Wh-3,WEST,SKU-33,2020-03-01,17,17.0,1,0,0,0,0,0,3,23
23964,Wh-3,WEST,SKU-33,2020-04-01,17,17.0,0,0,0,0,1,0,4,24
23965,Wh-3,WEST,SKU-33,2020-05-01,17,17.0,0,0,0,0,1,0,5,25
23966,Wh-3,WEST,SKU-33,2020-06-01,17,17.0,0,0,0,0,1,0,6,26
23967,Wh-3,WEST,SKU-33,2020-07-01,37,17.0,0,0,0,0,0,0,7,27
23968,Wh-3,WEST,SKU-33,2020-08-01,109,37.0,0,0,0,0,0,0,8,28
23969,Wh-3,WEST,SKU-33,2020-09-01,95,109.0,0,0,0,0,0,0,9,29
23970,Wh-3,WEST,SKU-33,2020-10-01,193,95.0,0,1,0,0,0,0,10,30
23971,Wh-3,WEST,SKU-33,2020-11-01,155,193.0,0,0,0,0,0,1,11,31
23972,Wh-3,WEST,SKU-33,2020-12-01,411,155.0,0,0,0,1,0,1,12,32
23973,Wh-3,WEST,SKU-33,2021-01-01,253,411.0,0,0,1,0,0,1,1,33
23974,Wh-3,WEST,SKU-33,2021-02-01,233,253.0,0,0,0,0,0,1,2,34
23975,Wh-3,WEST,SKU-33,2021-03-01,211,233.0,1,0,0,0,0,0,3,35
23976,Wh-3,WEST,SKU-33,2021-04-01,185,211.0,0,0,0,0,1,0,4,36
23977,Wh-3,WEST,SKU-33,2021-05-01,149,185.0,0,0,0,0,1,0,5,37
23978,Wh-3,WEST,SKU-331,2018-04-01,674,36.0,0,0,0,0,1,0,4,0
23979,Wh-3,WEST,SKU-331,2018-05-01,798,674.0,0,0,0,0,1,0,5,1
23980,Wh-3,WEST,SKU-331,2018-06-01,798,798.0,0,0,0,0,1,0,6,2
23981,Wh-3,WEST,SKU-331,2018-07-01,826,798.0,0,0,0,0,0,0,7,3
23982,Wh-3,WEST,SKU-331,2018-08-01,626,826.0,0,0,0,0,0,0,8,4
23983,Wh-3,WEST,SKU-331,2018-09-01,738,626.0,0,0,0,0,0,0,9,5
23984,Wh-3,WEST,SKU-331,2018-10-01,1120,738.0,0,1,0,0,0,0,10,6
23985,Wh-3,WEST,SKU-331,2018-11-01,802,1120.0,0,0,0,0,0,1,11,7
23986,Wh-3,WEST,SKU-331,2018-12-01,654,802.0,0,0,0,1,0,1,12,8
23987,Wh-3,WEST,SKU-331,2019-01-01,320,654.0,0,0,1,0,0,1,1,9
23988,Wh-3,WEST,SKU-331,2019-02-01,362,320.0,0,0,0,0,0,1,2,10
23989,Wh-3,WEST,SKU-331,2019-03-01,1110,362.0,1,0,0,0,0,0,3,11
23990,Wh-3,WEST,SKU-331,2019-04-01,670,1110.0,0,0,0,0,1,0,4,12
23991,Wh-3,WEST,SKU-331,2019-05-01,704,670.0,0,0,0,0,1,0,5,13
23992,Wh-3,WEST,SKU-331,2019-06-01,866,704.0,0,0,0,0,1,0,6,14
23993,Wh-3,WEST,SKU-331,2019-07-01,338,866.0,0,0,0,0,0,0,7,15
23994,Wh-3,WEST,SKU-331,2019-08-01,830,338.0,0,0,0,0,0,0,8,16
23995,Wh-3,WEST,SKU-331,2019-09-01,510,830.0,0,0,0,0,0,0,9,17
23996,Wh-3,WEST,SKU-331,2019-10-01,798,510.0,0,1,0,0,0,0,10,18
23997,Wh-3,WEST,SKU-331,2019-11-01,446,798.0,0,0,0,0,0,1,11,19
23998,Wh-3,WEST,SKU-331,2019-12-01,702,446.0,0,0,0,1,0,1,12,20
23999,Wh-3,WEST,SKU-331,2020-01-01,430,702.0,0,0,1,0,0,1,1,21
24000,Wh-3,WEST,SKU-331,2020-02-01,422,430.0,0,0,0,0,0,1,2,22
24001,Wh-3,WEST,SKU-331,2020-03-01,246,422.0,1,0,0,0,0,0,3,23
24002,Wh-3,WEST,SKU-331,2020-04-01,2,246.0,0,0,0,0,1,0,4,24
24003,Wh-3,WEST,SKU-331,2020-05-01,78,2.0,0,0,0,0,1,0,5,25
24004,Wh-3,WEST,SKU-331,2020-06-01,162,78.0,0,0,0,0,1,0,6,26
24005,Wh-3,WEST,SKU-331,2020-07-01,218,162.0,0,0,0,0,0,0,7,27
24006,Wh-3,WEST,SKU-331,2020-08-01,394,218.0,0,0,0,0,0,0,8,28
24007,Wh-3,WEST,SKU-331,2020-09-01,694,394.0,0,0,0,0,0,0,9,29
24008,Wh-3,WEST,SKU-331,2020-10-01,1084,694.0,0,1,0,0,0,0,10,30
24009,Wh-3,WEST,SKU-331,2020-11-01,320,1084.0,0,0,0,0,0,1,11,31
24010,Wh-3,WEST,SKU-331,2020-12-01,1006,320.0,0,0,0,1,0,1,12,32
24011,Wh-3,WEST,SKU-331,2021-01-01,706,1006.0,0,0,1,0,0,1,1,33
24012,Wh-3,WEST,SKU-331,2021-02-01,442,706.0,0,0,0,0,0,1,2,34
24013,Wh-3,WEST,SKU-331,2021-03-01,634,442.0,1,0,0,0,0,0,3,35
24014,Wh-3,WEST,SKU-331,2021-04-01,224,634.0,0,0,0,0,1,0,4,36
24015,Wh-3,WEST,SKU-331,2021-05-01,402,224.0,0,0,0,0,1,0,5,37
24016,Wh-3,WEST,SKU-332,2018-04-01,184,36.0,0,0,0,0,1,0,4,0
24017,Wh-3,WEST,SKU-332,2018-05-01,238,184.0,0,0,0,0,1,0,5,1
24018,Wh-3,WEST,SKU-332,2018-06-01,208,238.0,0,0,0,0,1,0,6,2
24019,Wh-3,WEST,SKU-332,2018-07-01,130,208.0,0,0,0,0,0,0,7,3
24020,Wh-3,WEST,SKU-332,2018-08-01,160,130.0,0,0,0,0,0,0,8,4
24021,Wh-3,WEST,SKU-332,2018-09-01,253,160.0,0,0,0,0,0,0,9,5
24022,Wh-3,WEST,SKU-332,2018-10-01,298,253.0,0,1,0,0,0,0,10,6
24023,Wh-3,WEST,SKU-332,2018-11-01,94,298.0,0,0,0,0,0,1,11,7
24024,Wh-3,WEST,SKU-332,2018-12-01,280,94.0,0,0,0,1,0,1,12,8
24025,Wh-3,WEST,SKU-332,2019-01-01,70,280.0,0,0,1,0,0,1,1,9
24026,Wh-3,WEST,SKU-332,2019-02-01,64,70.0,0,0,0,0,0,1,2,10
24027,Wh-3,WEST,SKU-332,2019-03-01,316,64.0,1,0,0,0,0,0,3,11
24028,Wh-3,WEST,SKU-332,2019-04-01,190,316.0,0,0,0,0,1,0,4,12
24029,Wh-3,WEST,SKU-332,2019-05-01,88,190.0,0,0,0,0,1,0,5,13
24030,Wh-3,WEST,SKU-332,2019-06-01,106,88.0,0,0,0,0,1,0,6,14
24031,Wh-3,WEST,SKU-332,2019-07-01,190,106.0,0,0,0,0,0,0,7,15
24032,Wh-3,WEST,SKU-332,2019-08-01,100,190.0,0,0,0,0,0,0,8,16
24033,Wh-3,WEST,SKU-332,2019-09-01,64,100.0,0,0,0,0,0,0,9,17
24034,Wh-3,WEST,SKU-332,2019-10-01,232,64.0,0,1,0,0,0,0,10,18
24035,Wh-3,WEST,SKU-332,2019-11-01,76,232.0,0,0,0,0,0,1,11,19
24036,Wh-3,WEST,SKU-332,2019-12-01,133,76.0,0,0,0,1,0,1,12,20
24037,Wh-3,WEST,SKU-332,2020-01-01,64,133.0,0,0,1,0,0,1,1,21
24038,Wh-3,WEST,SKU-332,2020-02-01,178,64.0,0,0,0,0,0,1,2,22
