,item_id,date,Region,p10,p50,p75,p90
3,sku-263,2021-04-01T00:00:00Z,south,3.492603302,74.75020599,112.189682,150.9720154
4,sku-263,2021-05-01T00:00:00Z,south,-4.448921204,93.54837036,139.1383362,172.2232971
5,sku-263,2021-06-01T00:00:00Z,south,-11.36882782,86.82070923,132.1858826,167.0058899
6,sku-263,2021-07-01T00:00:00Z,south,3.697528839,80.8430481,117.114151,159.611145
7,sku-271,2021-01-01T00:00:00Z,west,284.1633911,1176.917725,1854.61792,2312.244629
8,sku-271,2021-02-01T00:00:00Z,west,-151.3707275,892.9624634,1618.01123,2793.151855
9,sku-271,2021-03-01T00:00:00Z,west,-190.2106934,558.8762207,1024.610229,1686.925781
10,sku-271,2021-04-01T00:00:00Z,west,-67.58422852,717.361145,1082.590088,1795.025879
11,sku-271,2021-05-01T00:00:00Z,west,142.447998,711.7196655,1067.626831,1585.106934
12,sku-271,2021-06-01T00:00:00Z,west,232.3530273,984.3319092,1266.484009,1568.045532
13,sku-271,2021-07-01T00:00:00Z,west,457.9464722,1058.957031,1338.056641,1776.627808
0,sku-134,2021-01-01T00:00:00Z,east,88.7298584,319.8053589,450.3999023,592.8270264
1,sku-134,2021-02-01T00:00:00Z,east,19.44195557,281.6688232,398.1481018,572.8048096
2,sku-134,2021-03-01T00:00:00Z,east,-13.82096863,274.5883789,417.9252625,597.0435181
3,sku-134,2021-04-01T00:00:00Z,east,-3.045166016,249.9623718,366.1347961,464.265625
4,sku-134,2021-05-01T00:00:00Z,east,63.63223267,297.5049438,392.03125,522.553833
5,sku-134,2021-06-01T00:00:00Z,east,66.35844421,234.120575,346.6576843,414.0678711
6,sku-134,2021-07-01T00:00:00Z,east,108.4285278,284.7010193,404.4371338,544.1259766
7,sku-250,2021-01-01T00:00:00Z,east,-5.35257721,80.4214859,110.7387466,166.5811157
8,sku-250,2021-02-01T00:00:00Z,east,4.708831787,72.79324341,113.4758148,157.9802856
9,sku-250,2021-03-01T00:00:00Z,east,-35.25041962,52.33253098,98.77307129,160.7600403
10,sku-250,2021-04-01T00:00:00Z,east,-13.77459717,67.31274414,110.4633865,147.8353729
11,sku-250,2021-05-01T00:00:00Z,east,3.094413757,97.47642517,138.9080048,181.2657471
12,sku-250,2021-06-01T00:00:00Z,east,-82.16770172,78.72228241,114.5153656,174.7088318
13,sku-250,2021-07-01T00:00:00Z,east,21.5676651,94.61437225,128.6291046,160.5917358
14,sku-270,2021-01-01T00:00:00Z,south,64.31085205,350.4623413,459.3655396,639.9416504
15,sku-270,2021-02-01T00:00:00Z,south,33.27563477,298.9915161,444.3796692,651.7654419
16,sku-270,2021-03-01T00:00:00Z,south,-55.1105957,242.936676,398.3751831,648.2702637
17,sku-270,2021-04-01T00:00:00Z,south,-11.32810974,261.0948181,372.1576538,482.5130615
18,sku-270,2021-05-01T00:00:00Z,south,13.20484924,276.8432922,355.5149231,529.2266846
19,sku-270,2021-06-01T00:00:00Z,south,57.50810242,269.5800476,390.3328552,482.3181458
20,sku-270,2021-07-01T00:00:00Z,south,63.97045898,255.2341461,382.3368835,551.875
21,sku-292,2021-01-01T00:00:00Z,east,-47.01972198,106.4927216,152.9461365,213.4496765
22,sku-292,2021-02-01T00:00:00Z,east,3.377037048,106.6330032,161.3158112,238.5981445
23,sku-292,2021-03-01T00:00:00Z,east,-72.97400665,62.76202393,111.0584869,176.549408
24,sku-292,2021-04-01T00:00:00Z,east,-29.57481384,75.17094421,141.1712646,225.4763184
25,sku-292,2021-05-01T00:00:00Z,east,-59.58770752,83.4723053,159.1127625,236.2504425
26,sku-292,2021-06-01T00:00:00Z,east,-41.8046875,78.44226837,122.7190399,202.7320862
27,sku-292,2021-07-01T00:00:00Z,east,-21.45389557,80.14945984,118.498085,160.8762817
0,sku-100,2021-01-01T00:00:00Z,north,-99.19249725,99.35071564,177.045166,259.7980347
1,sku-100,2021-02-01T00:00:00Z,north,-28.51655579,98.17923737,135.2830658,240.6967773
2,sku-100,2021-03-01T00:00:00Z,north,-58.87052917,85.90414429,156.8022614,266.6889954
3,sku-100,2021-04-01T00:00:00Z,north,-104.6512451,38.76430511,102.1414337,216.172699
4,sku-100,2021-05-01T00:00:00Z,north,-38.56222534,53.91451645,107.341713,176.1194153
5,sku-100,2021-06-01T00:00:00Z,north,-58.92448425,62.98923492,144.745224,209.4639587
6,sku-100,2021-07-01T00:00:00Z,north,-56.68357849,54.96964645,112.5880508,165.7625275
7,sku-241,2021-01-01T00:00:00Z,west,-1.668025971,44.41895676,64.44966888,85.67682648
8,sku-241,2021-02-01T00:00:00Z,west,5.069046021,45.87342072,67.03462219,82.30791473
9,sku-241,2021-03-01T00:00:00Z,west,-17.23275375,30.84263992,53.59140778,77.99508667
10,sku-241,2021-04-01T00:00:00Z,west,1.591331482,36.31625366,59.03464127,81.3212738
11,sku-241,2021-05-01T00:00:00Z,west,6.291269302,38.37582016,54.35164642,84.52800751
12,sku-241,2021-06-01T00:00:00Z,west,4.23148346,36.08282089,53.37775421,76.35836029
13,sku-241,2021-07-01T00:00:00Z,west,2.14613533,34.81798553,49.25733566,62.01901245
14,sku-259,2021-01-01T00:00:00Z,west,41.53268393,248.3119949,357.1414245,455.0913059
15,sku-259,2021-02-01T00:00:00Z,west,28.56200311,273.1788396,401.9224293,517.795676
16,sku-259,2021-03-01T00:00:00Z,west,12.88261296,298.0456842,448.1290471,583.2087555
17,sku-259,2021-04-01T00:00:00Z,west,-6.502725054,322.9125289,496.2861319,652.3277828
18,sku-259,2021-05-01T00:00:00Z,west,-30.22876247,347.7793735,546.7277577,725.7875095
19,sku-259,2021-06-01T00:00:00Z,west,-58.86394,372.6462182,599.7530991,842.1183763
20,sku-259,2021-07-01T00:00:00Z,west,-92.98719112,397.5130628,693.6288528,947.9533167
21,sku-30,2021-01-01T00:00:00Z,south,41.57366943,374.4746399,546.2662964,759.9534302
22,sku-30,2021-02-01T00:00:00Z,south,-13.25637817,440.9444275,672.7506104,901.5795898
23,sku-30,2021-03-01T00:00:00Z,south,-3.882598877,375.2137451,534.4761963,718.137207
24,sku-30,2021-04-01T00:00:00Z,south,47.79681396,349.4101868,453.4319153,589.586792
25,sku-30,2021-05-01T00:00:00Z,south,153.08078,407.714386,543.0773926,724.8654785
26,sku-30,2021-06-01T00:00:00Z,south,-1.050750732,362.2506409,494.3145447,807.1638184
27,sku-30,2021-07-01T00:00:00Z,south,120.4191589,417.2558594,549.8968506,687.927124
28,sku-49,2021-01-01T00:00:00Z,north,-1.823888507,349.5294127,768.4491667,943.8827138
29,sku-49,2021-02-01T00:00:00Z,north,-2.10863506,354.946449,716.8670921,955.001533
30,sku-49,2021-03-01T00:00:00Z,north,-1.738051822,201.8633064,396.0201567,495.4646647
31,sku-49,2021-04-01T00:00:00Z,north,-2.070478038,120.8743881,215.5811501,477.8192543
32,sku-49,2021-05-01T00:00:00Z,north,-2.065299989,140.187481,245.0561366,528.4402621
33,sku-49,2021-06-01T00:00:00Z,north,-2.612166572,382.1196593,799.4227016,979.8514852
34,sku-49,2021-07-01T00:00:00Z,north,-2.879667055,536.8738166,795.3724897,974.6273003
35,sku-80,2021-01-01T00:00:00Z,south,192.5527344,615.0883179,822.1315918,1253.783813
36,sku-80,2021-02-01T00:00:00Z,south,119.9178162,692.4623413,983.1501465,1307.99707
37,sku-80,2021-03-01T00:00:00Z,south,87.61050415,532.5108643,808.8479004,1216.759277
38,sku-80,2021-04-01T00:00:00Z,south,-59.47039795,542.0403442,724.4707642,1160.883789
39,sku-80,2021-05-01T00:00:00Z,south,190.8076782,691.249939,872.5090332,1106.916382
40,sku-80,2021-06-01T00:00:00Z,south,85.06216431,608.9318237,865.3029785,1132.689453
41,sku-80,2021-07-01T00:00:00Z,south,152.3970947,675.0390625,903.7867432,1247.683105
0,sku-120,2021-01-01T00:00:00Z,east,0.57901001,305.596344,468.3338013,675.4138794
1,sku-120,2021-02-01T00:00:00Z,east,-99.76538086,345.963562,490.5822144,689.0351563
2,sku-120,2021-03-01T00:00:00Z,east,-274.9674683,217.417572,392.3449707,692.493042
3,sku-120,2021-04-01T00:00:00Z,east,-114.9276123,214.6287994,468.0170898,631.7045898
4,sku-120,2021-05-01T00:00:00Z,east,-197.1202393,236.920166,377.1364136,587.095459
5,sku-120,2021-06-01T00:00:00Z,east,-74.33187866,384.7408142,613.7683105,921.7073975
6,sku-120,2021-07-01T00:00:00Z,east,24.20962524,322.8631897,508.2681885,753.5770264
7,sku-137,2021-01-01T00:00:00Z,south,247.5842285,1030.376221,1366.829102,1824.460449
8,sku-137,2021-02-01T00:00:00Z,south,326.0458984,866.8248901,1265.970459,1657.23584
9,sku-137,2021-03-01T00:00:00Z,south,-14.24822998,924.4682617,1180.431152,1476.220215
10,sku-137,2021-04-01T00:00:00Z,south,77.82293701,885.4202881,1165.34375,1534.858521
11,sku-137,2021-05-01T00:00:00Z,south,101.6705933,892.6762085,1162.852051,1498.266235
12,sku-137,2021-06-01T00:00:00Z,south,243.8492432,920.1369629,1260.219727,1534.017334
13,sku-137,2021-07-01T00:00:00Z,south,238.9321899,869.4500732,1095.700073,1281.022461
14,sku-167,2021-01-01T00:00:00Z,south,8.663726807,45.7059288,72.09362793,100.0146027
15,sku-167,2021-02-01T00:00:00Z,south,-5.121398926,44.42242432,70.96722412,94.32350159
16,sku-167,2021-03-01T00:00:00Z,south,-11.75333786,48.48787689,74.62137604,95.94530487
17,sku-167,2021-04-01T00:00:00Z,south,5.073066711,46.39291382,66.00457001,101.4852905
18,sku-167,2021-05-01T00:00:00Z,south,-12.04619217,45.90409851,66.98207092,120.489502
19,sku-167,2021-06-01T00:00:00Z,south,-8.300853729,39.59954453,64.50915527,85.07403564
20,sku-167,2021-07-01T00:00:00Z,south,-1.526115418,39.22670746,62.5604248,87.00643921
21,sku-203,2021-01-01T00:00:00Z,west,-18.53522491,62.16892624,108.9676208,190.146347
22,sku-203,2021-02-01T00:00:00Z,west,-69.78039551,56.96257019,114.7474976,166.4770203
23,sku-203,2021-03-01T00:00:00Z,west,-68.24000549,74.18731689,159.6726379,275.9494629
24,sku-203,2021-04-01T00:00:00Z,west,-69.6204834,115.9059601,162.0082855,224.414093
25,sku-203,2021-05-01T00:00:00Z,west,7.792308807,88.83338928,130.043457,187.8075409
26,sku-203,2021-06-01T00:00:00Z,west,-18.03532791,67.43518829,109.756897,158.4475708
27,sku-203,2021-07-01T00:00:00Z,west,9.836029053,98.34594727,148.6142273,206.9978638
28,sku-244,2021-01-01T00:00:00Z,south,-17.64176178,41.90953064,66.61851501,104.3860703
29,sku-244,2021-02-01T00:00:00Z,south,-32.77887726,22.38351059,47.66481018,68.02680969
30,sku-244,2021-03-01T00:00:00Z,south,-13.94960976,28.63433075,46.27787018,62.31373215
31,sku-244,2021-04-01T00:00:00Z,south,-12.26957703,23.8858242,40.27085495,73.91682434
32,sku-244,2021-05-01T00:00:00Z,south,-35.77294159,24.52625656,39.22636414,57.2244339
33,sku-244,2021-06-01T00:00:00Z,south,-11.5426178,22.1872673,43.2755928,59.26923752
34,sku-244,2021-07-01T00:00:00Z,south,-10.63978195,21.95303535,31.23683548,44.71813583
35,sku-314,2021-01-01T00:00:00Z,south,45.65986078,75.53239699,91.25452633,105.4049332
36,sku-314,2021-02-01T00:00:00Z,south,19.64074126,63.71233632,86.90753185,107.7839314
37,sku-314,2021-03-01T00:00:00Z,south,1.958895394,55.87442085,84.25054731,109.7899463
38,sku-314,2021-04-01T00:00:00Z,south,-21.58942116,63.65327486,108.5171151,148.8959709
39,sku-314,2021-05-01T00:00:00Z,south,-44.8649174,65.57876831,123.7060696,176.022454
40,sku-314,2021-06-01T00:00:00Z,south,-63.92864427,62.84233426,129.5628065,189.6133128
41,sku-314,2021-07-01T00:00:00Z,south,-63.20069946,49.8451798,109.3420342,162.8910591
42,sku-381,2021-01-01T00:00:00Z,west,9.886386185,110.7598442,163.8502663,211.6333023
43,sku-381,2021-02-01T00:00:00Z,west,-8.947950296,95.71967049,150.8069875,200.3872913
44,sku-381,2021-03-01T00:00:00Z,west,-19.41048057,85.9588524,141.4154856,191.3281854
45,sku-381,2021-04-01T00:00:00Z,west,-26.1091945,79.36375036,134.8749152,184.8366952
46,sku-381,2021-05-01T00:00:00Z,west,-29.77313871,74.20121573,128.9236617,183.5035702
47,sku-381,2021-06-01T00:00:00Z,west,-143.2714932,107.9279136,245.4639571,364.4553204
48,sku-381,2021-07-01T00:00:00Z,west,-128.1037364,92.25747051,213.563149,317.9466775
49,sku-39,2021-01-01T00:00:00Z,east,5.197078705,69.89376831,100.4635468,129.9114075
50,sku-39,2021-02-01T00:00:00Z,east,-12.37885284,54.79354477,92.83295441,126.4919434
51,sku-39,2021-03-01T00:00:00Z,east,-32.19266891,39.85591125,75.46632385,121.0026245
52,sku-39,2021-04-01T00:00:00Z,east,-17.32735443,50.9590683,90.14949036,130.651413
53,sku-39,2021-05-01T00:00:00Z,east,-3.355308533,69.15332794,106.4315262,163.0275269
54,sku-39,2021-06-01T00:00:00Z,east,5.65587616,65.77535248,100.1965637,121.1751709
55,sku-39,2021-07-01T00:00:00Z,east,20.05891037,76.97877502,120.4650574,184.2841492
56,sku-61,2021-01-01T00:00:00Z,south,-1926.793117,-59.4213038,923.3898304,1807.950509
57,sku-61,2021-02-01T00:00:00Z,south,-2248.699439,-318.6951198,697.0799501,1611.309199
58,sku-61,2021-03-01T00:00:00Z,south,-2369.946525,0,1247.319798,2369.946525
59,sku-61,2021-04-01T00:00:00Z,south,-2369.946525,0,1247.319798,2369.946525
60,sku-61,2021-05-01T00:00:00Z,south,-2369.946525,0,1247.319798,2369.946525
61,sku-61,2021-06-01T00:00:00Z,south,-2369.946525,0,1247.319798,2369.946525
62,sku-61,2021-07-01T00:00:00Z,south,-2369.946525,0,1247.319798,2369.946525
0,sku-181,2021-01-01T00:00:00Z,north,6.362675134,9.169740062,10.6471184,11.97680499
1,sku-181,2021-02-01T00:00:00Z,north,6.402618902,9.245237097,10.74132737,12.08785529
2,sku-181,2021-03-01T00:00:00Z,north,6.43969204,9.320734132,10.83704718,12.20177622
3,sku-181,2021-04-01T00:00:00Z,north,6.472846404,9.396231167,10.93482947,12.31961593
4,sku-181,2021-05-01T00:00:00Z,north,6.501106195,9.471728202,11.0351878,12.44235021
5,sku-181,2021-06-01T00:00:00Z,north,6.523581081,9.547225237,11.13859077,12.57086939
6,sku-181,2021-07-01T00:00:00Z,north,6.539478533,9.622722272,11.24545549,12.70596601
7,sku-32,2021-01-01T00:00:00Z,east,21.49369812,158.1244507,215.4165649,304.7148132
8,sku-32,2021-02-01T00:00:00Z,east,-42.67507172,85.4768219,186.1017761,283.1731873
9,sku-32,2021-03-01T00:00:00Z,east,-165.8910217,70.84916687,146.745163,247.6135254
10,sku-32,2021-04-01T00:00:00Z,east,-184.909729,88.82177734,182.1594543,315.0385132
11,sku-32,2021-05-01T00:00:00Z,east,-144.5425873,156.894104,248.1528168,392.2506714
12,sku-32,2021-06-01T00:00:00Z,east,-18.50949097,181.0337677,266.4853821,434.1353149
13,sku-32,2021-07-01T00:00:00Z,east,22.02456665,190.7980652,254.6227112,319.4190369
14,sku-375,2021-01-01T00:00:00Z,west,-53.37957764,64.68743896,115.170166,192.8236237
15,sku-375,2021-02-01T00:00:00Z,west,-58.63288879,73.44535065,123.7323532,191.5068665
16,sku-375,2021-03-01T00:00:00Z,west,-65.04675293,38.97789764,70.50269318,108.5232849
17,sku-375,2021-04-01T00:00:00Z,west,-21.92356491,47.62270355,93.17718506,198.1612549
18,sku-375,2021-05-01T00:00:00Z,west,-6.873512268,51.69083405,80.78489685,115.0869141
19,sku-375,2021-06-01T00:00:00Z,west,-5.252532959,52.75688171,79.97325134,130.2081604
20,sku-375,2021-07-01T00:00:00Z,west,-30.96994019,41.29013443,65.8456955,102.9860077
0,sku-114,2021-01-01T00:00:00Z,south,12.35519505,27.04091835,32.19280243,43.89860916
1,sku-114,2021-02-01T00:00:00Z,south,4.859041214,25.25453949,31.15430641,41.87574005
2,sku-114,2021-03-01T00:00:00Z,south,8.398838043,29.72408867,36.59124756,53.9946785
3,sku-114,2021-04-01T00:00:00Z,south,4.49823761,25.16738892,31.55288887,46.21756744
4,sku-114,2021-05-01T00:00:00Z,south,-0.407339096,23.12989998,34.70746231,42.61195755
5,sku-114,2021-06-01T00:00:00Z,south,3.016637802,23.8434124,35.6064415,46.86699677
6,sku-114,2021-07-01T00:00:00Z,south,4.511663437,26.40332603,32.41357422,44.14966583
7,sku-116,2021-01-01T00:00:00Z,north,2.71313858,4.247410774,5.04013443,6.254285812
8,sku-116,2021-02-01T00:00:00Z,north,1.698880673,3.802237272,4.952000618,6.288107395
9,sku-116,2021-03-01T00:00:00Z,north,2.470880032,4.146153927,5.148700714,6.104860306
10,sku-116,2021-04-01T00:00:00Z,north,2.195571899,4.189646244,5.190153122,6.475213051
11,sku-116,2021-05-01T00:00:00Z,north,1.885614872,4.254123211,5.04451561,6.007283688
12,sku-116,2021-06-01T00:00:00Z,north,2.790953398,4.151683331,4.978754044,5.525990486
13,sku-116,2021-07-01T00:00:00Z,north,2.206942797,3.863952875,5.089311123,6.39744091
14,sku-151,2021-01-01T00:00:00Z,south,486.1930542,1422.880615,1861.754883,2455.394531
15,sku-151,2021-02-01T00:00:00Z,south,78.08581543,1314.648315,1794.044067,2516.968262
16,sku-151,2021-03-01T00:00:00Z,south,-122.6564941,1026.302734,1624.249878,2208.780273
17,sku-151,2021-04-01T00:00:00Z,south,264.3206787,1185.749023,1484.324585,2252.6521
18,sku-151,2021-05-01T00:00:00Z,south,132.1589966,1148.63623,1451.165771,1785.220459
19,sku-151,2021-06-01T00:00:00Z,south,108.0969238,862.7692261,1300.984253,1652.692383
20,sku-151,2021-07-01T00:00:00Z,south,109.5140381,1091.547852,1428.185059,1972.740234
21,sku-3,2021-01-01T00:00:00Z,east,4.652590275,7.572586536,8.603161812,9.702746391
22,sku-3,2021-02-01T00:00:00Z,east,5.398091316,8.648208618,10.34741974,12.04999733
23,sku-3,2021-03-01T00:00:00Z,east,3.945745945,8.271602631,10.19042969,14.29028893
24,sku-3,2021-04-01T00:00:00Z,east,2.29676342,7.632052898,9.566681862,12.30725288
25,sku-3,2021-05-01T00:00:00Z,east,2.645959854,8.483865738,10.99424839,14.18061447
26,sku-3,2021-06-01T00:00:00Z,east,2.697769165,8.234183312,10.67194557,13.21377945
27,sku-3,2021-07-01T00:00:00Z,east,3.038325787,7.795031548,10.94019032,16.9252739
28,sku-8,2021-01-01T00:00:00Z,south,340.1618042,908.4717407,1289.501465,1433.998779
29,sku-8,2021-02-01T00:00:00Z,south,154.5895996,905.4908447,1252.05127,1537.044678
30,sku-8,2021-03-01T00:00:00Z,south,261.9713135,789.4631958,1125.401855,1431.175171
31,sku-8,2021-04-01T00:00:00Z,south,228.8101807,763.0310059,1053.202148,1593.499756
32,sku-8,2021-05-01T00:00:00Z,south,46.67279053,757.6567383,1135.539917,1449.753662
33,sku-8,2021-06-01T00:00:00Z,south,-57.56591797,744.303894,1062.357178,1437.503052
34,sku-8,2021-07-01T00:00:00Z,south,344.3473511,927.7828369,1243.4021,1398.660156
0,sku-134,2021-01-01T00:00:00Z,west,-136.5325012,276.7229919,583.5148315,1042.220337
1,sku-134,2021-02-01T00:00:00Z,west,-436.9177246,394.5154724,633.887207,926.0067139
2,sku-134,2021-03-01T00:00:00Z,west,-754.8308105,368.6360779,656.8929443,1191.979492
3,sku-134,2021-04-01T00:00:00Z,west,-121.7169189,246.2760315,460.0192261,722.7396851
4,sku-134,2021-05-01T00:00:00Z,west,-184.0021057,353.6654053,566.4553833,941.5502319
5,sku-134,2021-06-01T00:00:00Z,west,-108.612793,347.0161438,579.2225952,720.1518555
6,sku-134,2021-07-01T00:00:00Z,west,-101.040802,326.635437,535.3995972,799.2097168
7,sku-15,2021-01-01T00:00:00Z,north,6.399995226,91.44469858,136.2043339,176.4894019
8,sku-15,2021-02-01T00:00:00Z,north,-35.53536876,66.00014875,119.4390174,167.5356663
9,sku-15,2021-03-01T00:00:00Z,north,13.82322973,127.4282407,187.21937,241.0332516
10,sku-15,2021-04-01T00:00:00Z,north,-38.91798769,92.80496325,162.131694,224.5279142
11,sku-15,2021-05-01T00:00:00Z,north,-57.74738104,88.76476794,165.8751593,235.2769169
12,sku-15,2021-06-01T00:00:00Z,north,-27.70315995,132.6327722,217.0187194,292.9687043
13,sku-15,2021-07-01T00:00:00Z,north,-79.55507817,98.94597723,192.8923587,277.4470326
14,sku-24,2021-01-01T00:00:00Z,north,-2.256254794,102.0991692,157.0221749,206.4545933
15,sku-24,2021-02-01T00:00:00Z,north,-20.81912457,105.3656383,171.777581,231.5504011
16,sku-24,2021-03-01T00:00:00Z,north,-41.19008758,108.6321073,187.4845995,258.4543022
17,sku-24,2021-04-01T00:00:00Z,north,-64.29862899,111.8985763,204.632425,288.0957816
18,sku-24,2021-05-01T00:00:00Z,north,-90.83867491,115.1650453,223.5862759,339.8167656
19,sku-24,2021-06-01T00:00:00Z,north,-121.4920704,118.4315143,244.7050121,377.0030991
20,sku-24,2021-07-01T00:00:00Z,north,-156.9961156,121.6979834,268.3766799,439.0200824
21,sku-252,2021-01-01T00:00:00Z,west,-34.40280151,60.00320816,111.3927002,144.302887
22,sku-252,2021-02-01T00:00:00Z,west,-4.75,49.93345642,84.98789978,123.3325806
23,sku-252,2021-03-01T00:00:00Z,west,-24.97759628,46.90925598,81.38024902,111.2752228
24,sku-252,2021-04-01T00:00:00Z,west,5.716995239,62.09112167,96.49449921,133.4068298
25,sku-252,2021-05-01T00:00:00Z,west,5.578586578,46.74391174,68.77968597,91.19115448
26,sku-252,2021-06-01T00:00:00Z,west,-20.34880447,47.07687378,64.26251221,97.46231079
27,sku-252,2021-07-01T00:00:00Z,west,-2.012321472,42.83521271,66.91717529,99.0508194
0,sku-178,2021-01-01T00:00:00Z,south,8,8,8,8
1,sku-178,2021-02-01T00:00:00Z,south,8,8,8,8
2,sku-178,2021-03-01T00:00:00Z,south,8,8,8,8
3,sku-178,2021-04-01T00:00:00Z,south,8,8,8,8
4,sku-178,2021-05-01T00:00:00Z,south,8,8,8,8
5,sku-178,2021-06-01T00:00:00Z,south,8,8,8,8
6,sku-178,2021-07-01T00:00:00Z,south,8,8,8,8
7,sku-190,2021-01-01T00:00:00Z,west,-53.37212372,88.65348816,164.5645447,226.8081665
8,sku-190,2021-02-01T00:00:00Z,west,-145.1963654,87.16871643,146.1018066,266.9579468
9,sku-190,2021-03-01T00:00:00Z,west,-59.68946075,95.20578766,189.2665405,311.0820313
10,sku-190,2021-04-01T00:00:00Z,west,-60.09413147,147.7136383,219.4127045,315.3972168
11,sku-190,2021-05-01T00:00:00Z,west,6.447998047,122.492775,186.0262604,326.1411133
12,sku-190,2021-06-01T00:00:00Z,west,-6.207595825,137.6863403,184.1302185,259.1749268
13,sku-190,2021-07-01T00:00:00Z,west,3.427490234,136.9823914,181.4115143,268.1764221
14,sku-195,2021-01-01T00:00:00Z,north,17.53478432,23.19223022,26.28225517,30.16771126
15,sku-195,2021-02-01T00:00:00Z,north,16.75046539,25.94702911,32.2582283,39.46750641
16,sku-195,2021-03-01T00:00:00Z,north,10.5457058,24.05852318,31.62250137,38.57712936
17,sku-195,2021-04-01T00:00:00Z,north,13.38685322,23.72042465,29.76421738,38.77579498
18,sku-195,2021-05-01T00:00:00Z,north,11.81714439,23.55597115,29.21631622,33.05014801
19,sku-195,2021-06-01T00:00:00Z,north,12.65916634,24.80415344,30.0763073,45.79402542
20,sku-195,2021-07-01T00:00:00Z,north,11.30539989,22.61375809,28.19464302,34.48563766
21,sku-214,2021-01-01T00:00:00Z,east,-30.76877975,34.99666977,57.52344513,116.3658752
22,sku-214,2021-02-01T00:00:00Z,east,-10.38108063,73.79004669,102.8683777,161.7467957
23,sku-214,2021-03-01T00:00:00Z,east,-8.579200745,70.79058075,108.9564514,151.154129
24,sku-214,2021-04-01T00:00:00Z,east,-85.18103027,77.06980133,106.0113602,149.2631989
25,sku-214,2021-05-01T00:00:00Z,east,-58.27658844,64.7895813,101.3245392,151.7440186
26,sku-214,2021-06-01T00:00:00Z,east,-67.53061676,39.43621826,102.1552277,175.1764069
27,sku-214,2021-07-01T00:00:00Z,east,-46.13546371,55.40914917,88.95323181,165.1430969
28,sku-253,2021-01-01T00:00:00Z,south,-24.87043762,148.3021545,230.8044739,391.378418
29,sku-253,2021-02-01T00:00:00Z,south,16.77149963,161.1191406,243.2817993,354.0048523
30,sku-253,2021-03-01T00:00:00Z,south,-14.9519043,167.5113678,240.1718445,349.1114197
31,sku-253,2021-04-01T00:00:00Z,south,-22.23731995,155.7200317,224.1205597,306.1600342
32,sku-253,2021-05-01T00:00:00Z,south,0.212341309,191.5661011,268.4635315,331.8149414
33,sku-253,2021-06-01T00:00:00Z,south,40.0717926,181.1813354,301.4470825,406.1422424
34,sku-253,2021-07-01T00:00:00Z,south,2.17024231,183.7343597,252.3404999,361.1858215
35,sku-264,2021-01-01T00:00:00Z,west,952.4332275,2396.872803,3249.40918,4275.82959
36,sku-264,2021-02-01T00:00:00Z,west,392.1522217,2382.619629,3712.694092,4819.50293
37,sku-264,2021-03-01T00:00:00Z,west,-283.3023682,1577.435425,2384.880859,3548.302246
38,sku-264,2021-04-01T00:00:00Z,west,455.458252,2289.482422,3250.06958,4348.041992
39,sku-264,2021-05-01T00:00:00Z,west,107.0495605,2172.466309,2918.952148,3959.580078
40,sku-264,2021-06-01T00:00:00Z,west,79.08081055,2035.790161,2627.783447,3629.742676
41,sku-264,2021-07-01T00:00:00Z,west,340.7937012,2085.146484,2778.981934,4040.90625
0,sku-182,2021-01-01T00:00:00Z,west,-10.18900299,74.27923584,109.0174866,168.0763245
1,sku-182,2021-02-01T00:00:00Z,west,-30.96989059,51.05417252,97.77401733,139.2171326
2,sku-182,2021-03-01T00:00:00Z,west,-46.76345825,45.89022064,74.80735779,126.6799011
3,sku-182,2021-04-01T00:00:00Z,west,-19.79743958,45.44277573,81.39032745,114.4566956
4,sku-182,2021-05-01T00:00:00Z,west,-7.967559815,49.92215729,71.96108246,113.985466
5,sku-182,2021-06-01T00:00:00Z,west,13.67654419,45.69921875,68.05059052,104.6385345
6,sku-182,2021-07-01T00:00:00Z,west,5.359640122,47.03485489,63.24401093,75.32307434
7,sku-194,2021-01-01T00:00:00Z,north,-14.85472107,165.1270294,225.5670319,326.2817078
8,sku-194,2021-02-01T00:00:00Z,north,-29.88246155,146.4913025,212.2033081,308.4823608
9,sku-194,2021-03-01T00:00:00Z,north,-114.7175674,116.3830261,209.5993347,419.21698
10,sku-194,2021-04-01T00:00:00Z,north,-137.153717,89.56756592,166.759964,308.4441833
11,sku-194,2021-05-01T00:00:00Z,north,-164.8659058,101.9547272,211.4675293,324.3772888
12,sku-194,2021-06-01T00:00:00Z,north,-42.22958374,121.1485901,221.3449097,341.3114624
13,sku-194,2021-07-01T00:00:00Z,north,-5.556976318,195.7988892,291.3155823,351.3803101
14,sku-2,2021-01-01T00:00:00Z,west,24.49663544,133.2548218,181.5670929,235.8811951
15,sku-2,2021-02-01T00:00:00Z,west,27.36290741,116.6725769,172.4156799,263.0321045
16,sku-2,2021-03-01T00:00:00Z,west,-8.594528198,103.4434128,149.7281036,229.27034
17,sku-2,2021-04-01T00:00:00Z,west,-7.708175659,115.8264542,152.3904419,216.522583
18,sku-2,2021-05-01T00:00:00Z,west,-62.21347809,113.8202972,163.7963104,261.7557678
19,sku-2,2021-06-01T00:00:00Z,west,-12.73879242,99.16282654,167.8484192,221.1628113
20,sku-2,2021-07-01T00:00:00Z,west,-40.47299194,103.3682785,164.516983,239.1471863
21,sku-212,2021-01-01T00:00:00Z,north,54.00269318,167.5075073,223.5522919,290.6164551
