,Region,SKU_id,date,sales
14583,EAST,SKU-352,01/09/20,10
14584,EAST,SKU-352,01/10/20,28
14585,EAST,SKU-352,01/11/20,10
14586,EAST,SKU-352,01/12/20,46
14587,EAST,SKU-352,01/01/21,10
14588,EAST,SKU-352,01/02/21,70
14589,EAST,SKU-352,01/03/21,88
14590,EAST,SKU-352,01/04/21,82
14591,EAST,SKU-352,01/05/21,10
14592,EAST,SKU-359,01/04/18,15
14593,EAST,SKU-359,01/05/18,105
14594,EAST,SKU-359,01/06/18,53
14595,EAST,SKU-359,01/07/18,77
14596,EAST,SKU-359,01/08/18,41
14597,EAST,SKU-359,01/09/18,29
14598,EAST,SKU-359,01/10/18,37
14599,EAST,SKU-359,01/11/18,31
14600,EAST,SKU-359,01/12/18,51
14601,EAST,SKU-359,01/01/19,29
14602,EAST,SKU-359,01/02/19,59
14603,EAST,SKU-359,01/03/19,183
14604,EAST,SKU-359,01/04/19,113
14605,EAST,SKU-359,01/05/19,79
14606,EAST,SKU-359,01/06/19,33
14607,EAST,SKU-359,01/07/19,39
14608,EAST,SKU-359,01/08/19,23
14609,EAST,SKU-359,01/09/19,41
14610,EAST,SKU-359,01/10/19,31
14611,EAST,SKU-359,01/11/19,19
14612,EAST,SKU-359,01/12/19,23
14613,EAST,SKU-359,01/01/20,57
14614,EAST,SKU-359,01/02/20,56
14615,EAST,SKU-359,01/03/20,55
14616,EAST,SKU-359,01/04/20,15
14617,EAST,SKU-359,01/05/20,39
14618,EAST,SKU-359,01/06/20,35
14619,EAST,SKU-359,01/07/20,39
14620,EAST,SKU-359,01/08/20,41
14621,EAST,SKU-359,01/09/20,15
14622,EAST,SKU-359,01/10/20,15
14623,EAST,SKU-359,01/11/20,15
14624,EAST,SKU-359,01/12/20,45
14625,EAST,SKU-359,01/01/21,41
14626,EAST,SKU-359,01/02/21,55
14627,EAST,SKU-359,01/03/21,15
14628,EAST,SKU-359,01/04/21,15
14629,EAST,SKU-359,01/05/21,15
14630,EAST,SKU-36,01/04/18,5
14631,EAST,SKU-36,01/05/18,5
14632,EAST,SKU-36,01/06/18,5
14633,EAST,SKU-36,01/07/18,5
14634,EAST,SKU-36,01/08/18,5
14635,EAST,SKU-36,01/09/18,5
14636,EAST,SKU-36,01/10/18,5
14637,EAST,SKU-36,01/11/18,5
14638,EAST,SKU-36,01/12/18,5
14639,EAST,SKU-36,01/01/19,5
14640,EAST,SKU-36,01/02/19,5
14641,EAST,SKU-36,01/03/19,5
14642,EAST,SKU-36,01/04/19,5
14643,EAST,SKU-36,01/05/19,5
14644,EAST,SKU-36,01/06/19,5
14645,EAST,SKU-36,01/07/19,5
14646,EAST,SKU-36,01/08/19,5
14647,EAST,SKU-36,01/09/19,5
14648,EAST,SKU-36,01/10/19,5
14649,EAST,SKU-36,01/11/19,5
14650,EAST,SKU-36,01/12/19,5
14651,EAST,SKU-36,01/01/20,5
14652,EAST,SKU-36,01/02/20,5
14653,EAST,SKU-36,01/03/20,5
14654,EAST,SKU-36,01/04/20,5
14655,EAST,SKU-36,01/05/20,125
14656,EAST,SKU-36,01/06/20,301
14657,EAST,SKU-36,01/07/20,5
14658,EAST,SKU-36,01/08/20,133
14659,EAST,SKU-36,01/09/20,61
14660,EAST,SKU-36,01/10/20,85
14661,EAST,SKU-36,01/11/20,37
14662,EAST,SKU-36,01/12/20,13
14663,EAST,SKU-36,01/01/21,125
14664,EAST,SKU-36,01/02/21,141
14665,EAST,SKU-36,01/03/21,117
14666,EAST,SKU-36,01/04/21,125
14667,EAST,SKU-36,01/05/21,205
14668,EAST,SKU-361,01/04/18,7
14669,EAST,SKU-361,01/05/18,9
14670,EAST,SKU-361,01/06/18,55
14671,EAST,SKU-361,01/07/18,39
14672,EAST,SKU-361,01/08/18,7
14673,EAST,SKU-361,01/09/18,47
14674,EAST,SKU-361,01/10/18,7
14675,EAST,SKU-361,01/11/18,23
14676,EAST,SKU-361,01/12/18,31
14677,EAST,SKU-361,01/01/19,23
14678,EAST,SKU-361,01/02/19,7
14679,EAST,SKU-361,01/03/19,23
14680,EAST,SKU-361,01/04/19,7
14681,EAST,SKU-361,01/05/19,79
14682,EAST,SKU-361,01/06/19,7
14683,EAST,SKU-361,01/07/19,7
14684,EAST,SKU-361,01/08/19,47
14685,EAST,SKU-361,01/09/19,7
14686,EAST,SKU-361,01/10/19,23
14687,EAST,SKU-361,01/11/19,31
14688,EAST,SKU-361,01/12/19,7
14689,EAST,SKU-361,01/01/20,39
14690,EAST,SKU-361,01/02/20,13
14691,EAST,SKU-361,01/03/20,7
14692,EAST,SKU-361,01/04/20,7
14693,EAST,SKU-361,01/05/20,39
14694,EAST,SKU-361,01/06/20,15
14695,EAST,SKU-361,01/07/20,31
14696,EAST,SKU-361,01/08/20,7
14697,EAST,SKU-361,01/09/20,7
14698,EAST,SKU-361,01/10/20,7
14699,EAST,SKU-361,01/11/20,15
14700,EAST,SKU-361,01/12/20,39
14701,EAST,SKU-361,01/01/21,15
14702,EAST,SKU-361,01/02/21,95
14703,EAST,SKU-361,01/03/21,7
14704,EAST,SKU-361,01/04/21,7
14705,EAST,SKU-361,01/05/21,7
14706,EAST,SKU-37,01/04/18,699
14707,EAST,SKU-37,01/05/18,439
14708,EAST,SKU-37,01/06/18,459
14709,EAST,SKU-37,01/07/18,291
14710,EAST,SKU-37,01/08/18,443
14711,EAST,SKU-37,01/09/18,75
14712,EAST,SKU-37,01/10/18,115
14713,EAST,SKU-37,01/11/18,147
14714,EAST,SKU-37,01/12/18,115
14715,EAST,SKU-37,01/01/19,27
14716,EAST,SKU-37,01/02/19,131
14717,EAST,SKU-37,01/03/19,459
14718,EAST,SKU-37,01/04/19,691
14719,EAST,SKU-37,01/05/19,275
14720,EAST,SKU-37,01/06/19,427
14721,EAST,SKU-37,01/07/19,159
14722,EAST,SKU-37,01/08/19,283
14723,EAST,SKU-37,01/09/19,131
14724,EAST,SKU-37,01/10/19,115
14725,EAST,SKU-37,01/11/19,111
14726,EAST,SKU-37,01/12/19,35
14727,EAST,SKU-37,01/01/20,131
14728,EAST,SKU-37,01/02/20,187
14729,EAST,SKU-37,01/03/20,515
14730,EAST,SKU-37,01/04/20,11
14731,EAST,SKU-37,01/05/20,403
14732,EAST,SKU-37,01/06/20,359
14733,EAST,SKU-37,01/07/20,75
14734,EAST,SKU-37,01/08/20,243
14735,EAST,SKU-37,01/09/20,259
14736,EAST,SKU-37,01/10/20,155
14737,EAST,SKU-37,01/11/20,75
14738,EAST,SKU-37,01/12/20,203
14739,EAST,SKU-37,01/01/21,51
14740,EAST,SKU-37,01/02/21,267
14741,EAST,SKU-37,01/03/21,331
14742,EAST,SKU-37,01/04/21,515
14743,EAST,SKU-37,01/05/21,203
14744,EAST,SKU-386,01/04/18,674
14745,EAST,SKU-386,01/05/18,434
14746,EAST,SKU-386,01/06/18,202
14747,EAST,SKU-386,01/07/18,138
14748,EAST,SKU-386,01/08/18,138
14749,EAST,SKU-386,01/09/18,130
14750,EAST,SKU-386,01/10/18,2
14751,EAST,SKU-386,01/11/18,458
14752,EAST,SKU-386,01/12/18,106
14753,EAST,SKU-386,01/01/19,82
14754,EAST,SKU-386,01/02/19,218
14755,EAST,SKU-386,01/03/19,474
14756,EAST,SKU-386,01/04/19,2
14757,EAST,SKU-386,01/05/19,98
14758,EAST,SKU-386,01/06/19,210
14759,EAST,SKU-386,01/07/19,102
14760,EAST,SKU-386,01/08/19,90
14761,EAST,SKU-386,01/09/19,186
14762,EAST,SKU-386,01/10/19,162
14763,EAST,SKU-386,01/11/19,458
14764,EAST,SKU-386,01/12/19,82
14765,EAST,SKU-386,01/01/20,2
14766,EAST,SKU-386,01/02/20,82
14767,EAST,SKU-386,01/03/20,90
14768,EAST,SKU-386,01/04/20,2
14769,EAST,SKU-386,01/05/20,458
14770,EAST,SKU-386,01/06/20,170
14771,EAST,SKU-386,01/07/20,10
14772,EAST,SKU-386,01/08/20,170
14773,EAST,SKU-386,01/09/20,58
14774,EAST,SKU-386,01/10/20,42
14775,EAST,SKU-386,01/11/20,2
14776,EAST,SKU-386,01/12/20,122
14777,EAST,SKU-386,01/01/21,114
14778,EAST,SKU-386,01/02/21,162
14779,EAST,SKU-386,01/03/21,338
14780,EAST,SKU-386,01/04/21,282
14781,EAST,SKU-386,01/05/21,218
14782,EAST,SKU-387,01/04/18,419
14783,EAST,SKU-387,01/05/18,264
14784,EAST,SKU-387,01/06/18,214
14785,EAST,SKU-387,01/07/18,144
14786,EAST,SKU-387,01/08/18,122
14787,EAST,SKU-387,01/09/18,160
14788,EAST,SKU-387,01/10/18,78
14789,EAST,SKU-387,01/11/18,98
14790,EAST,SKU-387,01/12/18,64
14791,EAST,SKU-387,01/01/19,116
14792,EAST,SKU-387,01/02/19,86
14793,EAST,SKU-387,01/03/19,166
14794,EAST,SKU-387,01/04/19,20
14795,EAST,SKU-387,01/05/19,116
14796,EAST,SKU-387,01/06/19,18
14797,EAST,SKU-387,01/07/19,108
14798,EAST,SKU-387,01/08/19,84
14799,EAST,SKU-387,01/09/19,18
14800,EAST,SKU-387,01/10/19,36
14801,EAST,SKU-387,01/11/19,36
14802,EAST,SKU-387,01/12/19,68
14803,EAST,SKU-387,01/01/20,130
14804,EAST,SKU-387,01/02/20,44
14805,EAST,SKU-387,01/03/20,46
14806,EAST,SKU-387,01/04/20,18
14807,EAST,SKU-387,01/05/20,54
14808,EAST,SKU-387,01/06/20,70
14809,EAST,SKU-387,01/07/20,24
14810,EAST,SKU-387,01/08/20,42
14811,EAST,SKU-387,01/09/20,38
14812,EAST,SKU-387,01/10/20,22
14813,EAST,SKU-387,01/11/20,18
14814,EAST,SKU-387,01/12/20,38
14815,EAST,SKU-387,01/01/21,66
14816,EAST,SKU-387,01/02/21,40
14817,EAST,SKU-387,01/03/21,94
14818,EAST,SKU-387,01/04/21,38
14819,EAST,SKU-387,01/05/21,18
14820,EAST,SKU-389,01/04/18,3
14821,EAST,SKU-389,01/05/18,3
14822,EAST,SKU-389,01/06/18,3
14823,EAST,SKU-389,01/07/18,3
14824,EAST,SKU-389,01/08/18,3
14825,EAST,SKU-389,01/09/18,3
14826,EAST,SKU-389,01/10/18,3
14827,EAST,SKU-389,01/11/18,3
14828,EAST,SKU-389,01/12/18,3
14829,EAST,SKU-389,01/01/19,3
14830,EAST,SKU-389,01/02/19,3
14831,EAST,SKU-389,01/03/19,3
14832,EAST,SKU-389,01/04/19,3
14833,EAST,SKU-389,01/05/19,3
14834,EAST,SKU-389,01/06/19,3
14835,EAST,SKU-389,01/07/19,3
14836,EAST,SKU-389,01/08/19,3
14837,EAST,SKU-389,01/09/19,3
14838,EAST,SKU-389,01/10/19,3
14839,EAST,SKU-389,01/11/19,3
14840,EAST,SKU-389,01/12/19,3
14841,EAST,SKU-389,01/01/20,3
14842,EAST,SKU-389,01/02/20,3
14843,EAST,SKU-389,01/03/20,3
14844,EAST,SKU-389,01/04/20,3
14845,EAST,SKU-389,01/05/20,3
14846,EAST,SKU-389,01/06/20,3
14847,EAST,SKU-389,01/07/20,3
14848,EAST,SKU-389,01/08/20,3
14849,EAST,SKU-389,01/09/20,3
14850,EAST,SKU-389,01/10/20,3
14851,EAST,SKU-389,01/11/20,3
14852,EAST,SKU-389,01/12/20,3
14853,EAST,SKU-389,01/01/21,3
14854,EAST,SKU-389,01/02/21,3
14855,EAST,SKU-389,01/03/21,39
14856,EAST,SKU-389,01/04/21,23
14857,EAST,SKU-389,01/05/21,27
14858,EAST,SKU-39,01/04/18,270
14859,EAST,SKU-39,01/05/18,172
14860,EAST,SKU-39,01/06/18,142
14861,EAST,SKU-39,01/07/18,88
14862,EAST,SKU-39,01/08/18,120
14863,EAST,SKU-39,01/09/18,64
14864,EAST,SKU-39,01/10/18,59
14865,EAST,SKU-39,01/11/18,87
14866,EAST,SKU-39,01/12/18,62
14867,EAST,SKU-39,01/01/19,40
14868,EAST,SKU-39,01/02/19,110
14869,EAST,SKU-39,01/03/19,234
14870,EAST,SKU-39,01/04/19,290
14871,EAST,SKU-39,01/05/19,140
14872,EAST,SKU-39,01/06/19,92
14873,EAST,SKU-39,01/07/19,68
14874,EAST,SKU-39,01/08/19,90
14875,EAST,SKU-39,01/09/19,74
14876,EAST,SKU-39,01/10/19,22
14877,EAST,SKU-39,01/11/19,66
14878,EAST,SKU-39,01/12/19,31
14879,EAST,SKU-39,01/01/20,40
14880,EAST,SKU-39,01/02/20,46
14881,EAST,SKU-39,01/03/20,158
14882,EAST,SKU-39,01/04/20,14
14883,EAST,SKU-39,01/05/20,122
14884,EAST,SKU-39,01/06/20,102
14885,EAST,SKU-39,01/07/20,100
14886,EAST,SKU-39,01/08/20,84
14887,EAST,SKU-39,01/09/20,132
14888,EAST,SKU-39,01/10/20,62
14889,EAST,SKU-39,01/11/20,52
14890,EAST,SKU-39,01/12/20,90
14891,EAST,SKU-39,01/01/21,38
14892,EAST,SKU-39,01/02/21,118
14893,EAST,SKU-39,01/03/21,288
14894,EAST,SKU-39,01/04/21,126
14895,EAST,SKU-39,01/05/21,92
14896,EAST,SKU-392,01/04/18,9
14897,EAST,SKU-392,01/05/18,9
14898,EAST,SKU-392,01/06/18,9
14899,EAST,SKU-392,01/07/18,9
14900,EAST,SKU-392,01/08/18,9
14901,EAST,SKU-392,01/09/18,9
14902,EAST,SKU-392,01/10/18,9
14903,EAST,SKU-392,01/11/18,9
14904,EAST,SKU-392,01/12/18,9
14905,EAST,SKU-392,01/01/19,9
14906,EAST,SKU-392,01/02/19,9
14907,EAST,SKU-392,01/03/19,9
14908,EAST,SKU-392,01/04/19,9
14909,EAST,SKU-392,01/05/19,9
14910,EAST,SKU-392,01/06/19,9
14911,EAST,SKU-392,01/07/19,9
14912,EAST,SKU-392,01/08/19,9
14913,EAST,SKU-392,01/09/19,9
14914,EAST,SKU-392,01/10/19,9
14915,EAST,SKU-392,01/11/19,9
14916,EAST,SKU-392,01/12/19,9
14917,EAST,SKU-392,01/01/20,9
14918,EAST,SKU-392,01/02/20,9
14919,EAST,SKU-392,01/03/20,9
14920,EAST,SKU-392,01/04/20,9
14921,EAST,SKU-392,01/05/20,9
14922,EAST,SKU-392,01/06/20,9
14923,EAST,SKU-392,01/07/20,9
14924,EAST,SKU-392,01/08/20,9
14925,EAST,SKU-392,01/09/20,9
14926,EAST,SKU-392,01/10/20,9
14927,EAST,SKU-392,01/11/20,9
14928,EAST,SKU-392,01/12/20,9
14929,EAST,SKU-392,01/01/21,9
14930,EAST,SKU-392,01/02/21,9
14931,EAST,SKU-392,01/03/21,13
14932,EAST,SKU-392,01/04/21,17
14933,EAST,SKU-392,01/05/21,25
14934,EAST,SKU-399,01/04/18,20
14935,EAST,SKU-399,01/05/18,20
14936,EAST,SKU-399,01/06/18,20
14937,EAST,SKU-399,01/07/18,20
14938,EAST,SKU-399,01/08/18,20
14939,EAST,SKU-399,01/09/18,20
14940,EAST,SKU-399,01/10/18,20
14941,EAST,SKU-399,01/11/18,20
14942,EAST,SKU-399,01/12/18,20
14943,EAST,SKU-399,01/01/19,20
14944,EAST,SKU-399,01/02/19,20
14945,EAST,SKU-399,01/03/19,20
14946,EAST,SKU-399,01/04/19,20
14947,EAST,SKU-399,01/05/19,20
14948,EAST,SKU-399,01/06/19,20
14949,EAST,SKU-399,01/07/19,20
14950,EAST,SKU-399,01/08/19,20
14951,EAST,SKU-399,01/09/19,20
14952,EAST,SKU-399,01/10/19,20
14953,EAST,SKU-399,01/11/19,20
14954,EAST,SKU-399,01/12/19,20
14955,EAST,SKU-399,01/01/20,20
14956,EAST,SKU-399,01/02/20,20
14957,EAST,SKU-399,01/03/20,20
14958,EAST,SKU-399,01/04/20,20
14959,EAST,SKU-399,01/05/20,20
14960,EAST,SKU-399,01/06/20,20
14961,EAST,SKU-399,01/07/20,20
14962,EAST,SKU-399,01/08/20,20
14963,EAST,SKU-399,01/09/20,22
14964,EAST,SKU-399,01/10/20,40
14965,EAST,SKU-399,01/11/20,40
14966,EAST,SKU-399,01/12/20,112
14967,EAST,SKU-399,01/01/21,44
14968,EAST,SKU-399,01/02/21,28
14969,EAST,SKU-399,01/03/21,48
14970,EAST,SKU-399,01/04/21,136
14971,EAST,SKU-399,01/05/21,98
14972,EAST,SKU-4,01/04/18,80
14973,EAST,SKU-4,01/05/18,62
14974,EAST,SKU-4,01/06/18,80
14975,EAST,SKU-4,01/07/18,60
14976,EAST,SKU-4,01/08/18,6
14977,EAST,SKU-4,01/09/18,122
14978,EAST,SKU-4,01/10/18,62
14979,EAST,SKU-4,01/11/18,34
14980,EAST,SKU-4,01/12/18,6
14981,EAST,SKU-4,01/01/19,32
14982,EAST,SKU-4,01/02/19,10
14983,EAST,SKU-4,01/03/19,28
14984,EAST,SKU-4,01/04/19,94
14985,EAST,SKU-4,01/05/19,126
14986,EAST,SKU-4,01/06/19,48
14987,EAST,SKU-4,01/07/19,14
14988,EAST,SKU-4,01/08/19,116
14989,EAST,SKU-4,01/09/19,10
14990,EAST,SKU-4,01/10/19,16
14991,EAST,SKU-4,01/11/19,20
14992,EAST,SKU-4,01/12/19,28
14993,EAST,SKU-4,01/01/20,18
14994,EAST,SKU-4,01/02/20,20
14995,EAST,SKU-4,01/03/20,176
14996,EAST,SKU-4,01/04/20,6
14997,EAST,SKU-4,01/05/20,6
14998,EAST,SKU-4,01/06/20,104
14999,EAST,SKU-4,01/07/20,10
15000,EAST,SKU-4,01/08/20,12
15001,EAST,SKU-4,01/09/20,16
15002,EAST,SKU-4,01/10/20,36
15003,EAST,SKU-4,01/11/20,6
15004,EAST,SKU-4,01/12/20,22
15005,EAST,SKU-4,01/01/21,14
15006,EAST,SKU-4,01/02/21,70
15007,EAST,SKU-4,01/03/21,44
15008,EAST,SKU-4,01/04/21,30
15009,EAST,SKU-4,01/05/21,58
15010,EAST,SKU-40,01/04/18,85
15011,EAST,SKU-40,01/05/18,165
15012,EAST,SKU-40,01/06/18,5
15013,EAST,SKU-40,01/07/18,181
15014,EAST,SKU-40,01/08/18,157
15015,EAST,SKU-40,01/09/18,53
15016,EAST,SKU-40,01/10/18,21
15017,EAST,SKU-40,01/11/18,93
15018,EAST,SKU-40,01/12/18,41
15019,EAST,SKU-40,01/01/19,89
15020,EAST,SKU-40,01/02/19,69
15021,EAST,SKU-40,01/03/19,345
15022,EAST,SKU-40,01/04/19,205
15023,EAST,SKU-40,01/05/19,305
15024,EAST,SKU-40,01/06/19,257
15025,EAST,SKU-40,01/07/19,147
15026,EAST,SKU-40,01/08/19,41
15027,EAST,SKU-40,01/09/19,197
15028,EAST,SKU-40,01/10/19,133
15029,EAST,SKU-40,01/11/19,79
15030,EAST,SKU-40,01/12/19,91
15031,EAST,SKU-40,01/01/20,57
15032,EAST,SKU-40,01/02/20,45
15033,EAST,SKU-40,01/03/20,225
15034,EAST,SKU-40,01/04/20,5
15035,EAST,SKU-40,01/05/20,133
15036,EAST,SKU-40,01/06/20,225
15037,EAST,SKU-40,01/07/20,61
15038,EAST,SKU-40,01/08/20,81
15039,EAST,SKU-40,01/09/20,119
15040,EAST,SKU-40,01/10/20,125
15041,EAST,SKU-40,01/11/20,41
15042,EAST,SKU-40,01/12/20,145
15043,EAST,SKU-40,01/01/21,37
15044,EAST,SKU-40,01/02/21,117
15045,EAST,SKU-40,01/03/21,85
15046,EAST,SKU-40,01/04/21,21
15047,EAST,SKU-40,01/05/21,17
15048,EAST,SKU-403,01/04/18,6
15049,EAST,SKU-403,01/05/18,6
15050,EAST,SKU-403,01/06/18,6
15051,EAST,SKU-403,01/07/18,6
15052,EAST,SKU-403,01/08/18,6
15053,EAST,SKU-403,01/09/18,6
15054,EAST,SKU-403,01/10/18,6
15055,EAST,SKU-403,01/11/18,6
15056,EAST,SKU-403,01/12/18,6
15057,EAST,SKU-403,01/01/19,6
15058,EAST,SKU-403,01/02/19,6
15059,EAST,SKU-403,01/03/19,6
15060,EAST,SKU-403,01/04/19,6
15061,EAST,SKU-403,01/05/19,6
15062,EAST,SKU-403,01/06/19,6
15063,EAST,SKU-403,01/07/19,6
15064,EAST,SKU-403,01/08/19,6
15065,EAST,SKU-403,01/09/19,6
15066,EAST,SKU-403,01/10/19,6
15067,EAST,SKU-403,01/11/19,6
15068,EAST,SKU-403,01/12/19,6
15069,EAST,SKU-403,01/01/20,66
15070,EAST,SKU-403,01/02/20,30
15071,EAST,SKU-403,01/03/20,42
15072,EAST,SKU-403,01/04/20,6
15073,EAST,SKU-403,01/05/20,6
15074,EAST,SKU-403,01/06/20,6
15075,EAST,SKU-403,01/07/20,6
15076,EAST,SKU-403,01/08/20,72
15077,EAST,SKU-403,01/09/20,6
15078,EAST,SKU-403,01/10/20,6
15079,EAST,SKU-403,01/11/20,6
15080,EAST,SKU-403,01/12/20,198
15081,EAST,SKU-403,01/01/21,42
15082,EAST,SKU-403,01/02/21,36
15083,EAST,SKU-403,01/03/21,78
15084,EAST,SKU-403,01/04/21,126
15085,EAST,SKU-403,01/05/21,6
15086,EAST,SKU-404,01/04/18,350
15087,EAST,SKU-404,01/05/18,290
15088,EAST,SKU-404,01/06/18,176
15089,EAST,SKU-404,01/07/18,68
15090,EAST,SKU-404,01/08/18,74
15091,EAST,SKU-404,01/09/18,44
15092,EAST,SKU-404,01/10/18,56
15093,EAST,SKU-404,01/11/18,140
15094,EAST,SKU-404,01/12/18,128
15095,EAST,SKU-404,01/01/19,26
15096,EAST,SKU-404,01/02/19,212
15097,EAST,SKU-404,01/03/19,470
15098,EAST,SKU-404,01/04/19,308
15099,EAST,SKU-404,01/05/19,278
15100,EAST,SKU-404,01/06/19,134
15101,EAST,SKU-404,01/07/19,23
15102,EAST,SKU-404,01/08/19,20
15103,EAST,SKU-404,01/09/19,56
15104,EAST,SKU-404,01/10/19,38
15105,EAST,SKU-404,01/11/19,44
15106,EAST,SKU-404,01/12/19,68
15107,EAST,SKU-404,01/01/20,77
15108,EAST,SKU-404,01/02/20,98
15109,EAST,SKU-404,01/03/20,143
15110,EAST,SKU-404,01/04/20,20
15111,EAST,SKU-404,01/05/20,50
15112,EAST,SKU-404,01/06/20,344
15113,EAST,SKU-404,01/07/20,146
15114,EAST,SKU-404,01/08/20,128
15115,EAST,SKU-404,01/09/20,110
15116,EAST,SKU-404,01/10/20,260
15117,EAST,SKU-404,01/11/20,80
15118,EAST,SKU-404,01/12/20,50
15119,EAST,SKU-404,01/01/21,38
15120,EAST,SKU-404,01/02/21,152
15121,EAST,SKU-404,01/03/21,284
15122,EAST,SKU-404,01/04/21,374
15123,EAST,SKU-404,01/05/21,20
15124,EAST,SKU-405,01/04/18,281
15125,EAST,SKU-405,01/05/18,153
15126,EAST,SKU-405,01/06/18,97
15127,EAST,SKU-405,01/07/18,121
15128,EAST,SKU-405,01/08/18,65
15129,EAST,SKU-405,01/09/18,57
15130,EAST,SKU-405,01/10/18,37
15131,EAST,SKU-405,01/11/18,89
15132,EAST,SKU-405,01/12/18,65
15133,EAST,SKU-405,01/01/19,17
15134,EAST,SKU-405,01/02/19,81
15135,EAST,SKU-405,01/03/19,45
15136,EAST,SKU-405,01/04/19,17
15137,EAST,SKU-405,01/05/19,17
15138,EAST,SKU-405,01/06/19,161
15139,EAST,SKU-405,01/07/19,17
15140,EAST,SKU-405,01/08/19,317
15141,EAST,SKU-405,01/09/19,17
15142,EAST,SKU-405,01/10/19,837
15143,EAST,SKU-405,01/11/19,889
15144,EAST,SKU-405,01/12/19,37
15145,EAST,SKU-405,01/01/20,117
15146,EAST,SKU-405,01/02/20,153
15147,EAST,SKU-405,01/03/20,29
15148,EAST,SKU-405,01/04/20,17
15149,EAST,SKU-405,01/05/20,17
15150,EAST,SKU-405,01/06/20,17
15151,EAST,SKU-405,01/07/20,17
15152,EAST,SKU-405,01/08/20,2461
15153,EAST,SKU-405,01/09/20,17
15154,EAST,SKU-405,01/10/20,237
15155,EAST,SKU-405,01/11/20,467
15156,EAST,SKU-405,01/12/20,1767
15157,EAST,SKU-405,01/01/21,17
15158,EAST,SKU-405,01/02/21,25
15159,EAST,SKU-405,01/03/21,21
15160,EAST,SKU-405,01/04/21,1623
15161,EAST,SKU-405,01/05/21,1747
15162,EAST,SKU-406,01/04/18,1177
15163,EAST,SKU-406,01/05/18,125
15164,EAST,SKU-406,01/06/18,901
15165,EAST,SKU-406,01/07/18,77
15166,EAST,SKU-406,01/08/18,209
15167,EAST,SKU-406,01/09/18,261
15168,EAST,SKU-406,01/10/18,5
15169,EAST,SKU-406,01/11/18,213
15170,EAST,SKU-406,01/12/18,313
15171,EAST,SKU-406,01/01/19,165
15172,EAST,SKU-406,01/02/19,149
15173,EAST,SKU-406,01/03/19,301
15174,EAST,SKU-406,01/04/19,385
15175,EAST,SKU-406,01/05/19,521
15176,EAST,SKU-406,01/06/19,701
15177,EAST,SKU-406,01/07/19,5
15178,EAST,SKU-406,01/08/19,29
15179,EAST,SKU-406,01/09/19,5
15180,EAST,SKU-406,01/10/19,53
15181,EAST,SKU-406,01/11/19,93
15182,EAST,SKU-406,01/12/19,253
15183,EAST,SKU-406,01/01/20,109
15184,EAST,SKU-406,01/02/20,309
15185,EAST,SKU-406,01/03/20,13
15186,EAST,SKU-406,01/04/20,5
15187,EAST,SKU-406,01/05/20,9
15188,EAST,SKU-406,01/06/20,5
15189,EAST,SKU-406,01/07/20,5
15190,EAST,SKU-406,01/08/20,5
15191,EAST,SKU-406,01/09/20,9
15192,EAST,SKU-406,01/10/20,5
15193,EAST,SKU-406,01/11/20,101
15194,EAST,SKU-406,01/12/20,85
15195,EAST,SKU-406,01/01/21,101
15196,EAST,SKU-406,01/02/21,221
15197,EAST,SKU-406,01/03/21,93
15198,EAST,SKU-406,01/04/21,5
15199,EAST,SKU-406,01/05/21,5
15200,EAST,SKU-407,01/04/18,305
15201,EAST,SKU-407,01/05/18,138
15202,EAST,SKU-407,01/06/18,197
15203,EAST,SKU-407,01/07/18,171
15204,EAST,SKU-407,01/08/18,43
15205,EAST,SKU-407,01/09/18,51
15206,EAST,SKU-407,01/10/18,13
15207,EAST,SKU-407,01/11/18,88
15208,EAST,SKU-407,01/12/18,88
15209,EAST,SKU-407,01/01/19,53
15210,EAST,SKU-407,01/02/19,42
15211,EAST,SKU-407,01/03/19,119
15212,EAST,SKU-407,01/04/19,147
15213,EAST,SKU-407,01/05/19,169
15214,EAST,SKU-407,01/06/19,79
15215,EAST,SKU-407,01/07/19,13
15216,EAST,SKU-407,01/08/19,13
15217,EAST,SKU-407,01/09/19,15
15218,EAST,SKU-407,01/10/19,13
15219,EAST,SKU-407,01/11/19,41
15220,EAST,SKU-407,01/12/19,13
15221,EAST,SKU-407,01/01/20,81
15222,EAST,SKU-407,01/02/20,85
15223,EAST,SKU-407,01/03/20,13
15224,EAST,SKU-407,01/04/20,13
15225,EAST,SKU-407,01/05/20,14
15226,EAST,SKU-407,01/06/20,13
15227,EAST,SKU-407,01/07/20,19
15228,EAST,SKU-407,01/08/20,23
15229,EAST,SKU-407,01/09/20,13
15230,EAST,SKU-407,01/10/20,13
15231,EAST,SKU-407,01/11/20,43
15232,EAST,SKU-407,01/12/20,61
15233,EAST,SKU-407,01/01/21,43
15234,EAST,SKU-407,01/02/21,69
15235,EAST,SKU-407,01/03/21,47
15236,EAST,SKU-407,01/04/21,15
15237,EAST,SKU-407,01/05/21,13
15238,EAST,SKU-408,01/04/18,120
15239,EAST,SKU-408,01/05/18,18
15240,EAST,SKU-408,01/06/18,18
15241,EAST,SKU-408,01/07/18,18
15242,EAST,SKU-408,01/08/18,42
15243,EAST,SKU-408,01/09/18,60
15244,EAST,SKU-408,01/10/18,18
15245,EAST,SKU-408,01/11/18,18
15246,EAST,SKU-408,01/12/18,192
15247,EAST,SKU-408,01/01/19,36
